Grid Row 1,Grid Row 2,Grid Row 3,Grid Row 4,Counter Values
LARE,INIA,LOSS,OAKY,131,2,35,94
LARN,UVAE,RAYA,SLAT,163,19,69,75
LARS,AGEE,ELDS,RUSE,111,59,17,35
LASE,ALUM,KAMI,HEIR,136,32,74,30
LASS,AGON,HOMO,SNAW,96,2,28,66
LAST,AWEE,KORA,ELFS,103,5,65,33
LATE,ANAN,RIME,ESES,46,34,10,2
LATH,UVAE,MALL,ALAE,152,72,71,9
LATI,IRON,MEET,BAAS,128,60,17,51
LATS,AGEN,TRAY,SOME,95,25,11,59
LATU,OWER,GELD,SESE,107,19,47,41
LAUD,OWSE,WEEN,TEDS,112,46,65,1
LAUF,EINE,ETCH,DUES,91,52,35,4
LAVA,ALAP,DOSA,SWEY,113,11,12,90
LAVE,AVAS,MESE,ESES,113,6,36,71
LAVS,OLEA,AAHS,FEMS,107,37,29,41
LAWK,OKAY,SEWN,SEED,131,80,34,17
LAWN,EMEU,EILD,KADE,162,43,41,78
LAWS,OBOE,TRAT,AIDA,180,14,84,82
LAYS,ATOP,RONE,EMIT,53,16,28,9
LAZO,EXES,NILS,OSSA,46,19,4,23
LEAK,ACNE,THON,SEAS,151,16,70,65
LEAL,ULNA,CHAR,KINK,115,49,26,40
LEAP,ATUA,MIGS,ACHE,222,94,76,52
LEAT,ARCH,ZITI,OCAS,69,45,21,3
LECH,URAO,LATS,USES,51,7,16,28
LEDE,IDEA,DIFS,STYE,166,37,32,97
LEED,EYRA,TRIM,SYCE,187,67,61,59
LEET,AMIR,VIDE,ATES,169,79,39,51
LEFT,ANOA,MONO,ALES,86,35,41,10
LEHR,OLEA,WHAP,TIDE,154,5,66,83
LEIR,OCTA,BRAD,SUSS,116,44,31,41
LEKE,ALAY,NAME,ANES,173,18,69,86
LEKS,AXAL,KAIE,EMMY,102,38,50,14
LEND,INIA,TEDY,EWES,25,10,2,13
LENG,UVEA,GEST,ESTS,128,29,18,81
LENO,ATAP,HERE,SNED,95,40,6,49
LEPT,IDEE,PINA,STIM,151,49,35,67
LERE,AVOW,COOK,ESTS,253,97,59,97
LERP,UVAE,BERE,ERES,161,49,53,59
LESS,ONCE,NOOP,EWTS,51,18,5,28
LEST,AMIA,NENE,KUES,123,51,6,66
LETS,OPAH,TIKA,SCAW,113,47,10,56
LEVE,AMAS,DELT,ESES,164,2,75,87
LEVO,AMIS,WINS,STOA,89,57,3,29
LEVS,AGEN,SATI,SLOT,158,79,8,71
LEVY,UVAE,MOES,PSST,45,24,16,5
LEWK,AMIA,TINA,IRKS,143,54,7,82
LEYS,AWEE,MEWL,ESSE,155,73,19,63
LIBS,ADIT,CEDE,SMEW,105,5,9,91
LICE,IZAR,MAPS,ARET,21,7,2,12
LICK,ALEE,DELT,EALE,166,99,17,50
LIEF,INRO,LINO,TAEL,127,18,39,70
LIES,ALOO,READ,KANS,124,60,42,22
LIFE,ALES,NEDS,EASE,98,59,34,5
LIFT,URAO,RENS,ESES,142,55,75,12
LIGS,ALEW,ZEDA,EAST,122,20,58,44
LIKE,AMIA,VINS,EDGE,133,53,33,47
LILO,AMOK,NITE,EDHS,132,20,66,46
LIMA,ENES,ATOK,NOWS,137,42,6,89
LIMO,OLID,LIRA,LAYS,136,74,55,7
LIMP,OLEO,TILS,SADS,135,36,49,50
LIMY,ALOO,VERD,SANS,24,4,3,17
LING,ODAL,POLE,ELAN,172,85,70,17
LINO,ICES,LOVE,ONES,146,18,84,44
LINT,OLEA,SKEN,TAMS,136,79,8,49
LIPE,OXER,SIDA,TASS,137,65,67,5
LIPS,ISLE,GLUG,SEES,65,11,23,31
LIRA,AMYL,SAKE,EMES,87,16,63,8
LIRK,IXIA,OINK,NADS,129,11,92,26
LITH,OKRA,TAAL,SNYE,104,1,58,45
LITS,OKEH,WALI,STEN,148,97,9,42
LOAD,AGMA,TEEK,SESS,106,54,20,32
LOAF,ILIA,NETT,YOUS,117,79,16,22
LOBE,EGIS,ARSE,METS,133,87,24,22
LOBO,ONER,STIE,EONS,103,14,83,6
LOBS,OGEE,PLAT,SETA,81,16,4,61
LOCA,UNAI,NIPA,YEAS,59,4,23,32
LOCH,AGHA,MAIL,AMBO,152,24,34,94
LOCK,AGHA,GEAL,SEMI,118,46,54,18
LODE,AMES,CELT,KRIS,91,5,24,62
LODS,AGON,HELO,SEED,46,25,17,4
LOFT,UVAE,MENE,ARED,136,11,36,89
LOGE,ODAL,PENS,ESSE,83,30,28,25
LOGS,AGRO,LEAR,LEVE,40,31,2,7
LOID,ARNA,REFI,ISOS,107,41,9,57
LOKE,IONS,PHAT,ASPS,100,6,22,72
LOMA,ETIC,ETEN,DONE,115,45,18,52
LOME,EPOS,MASS,ELSE,140,57,25,58
LONE,OBIA,GIRR,SALS,157,47,25,85
LONG,OBIA,CITS,HASP,97,9,41,47
LOOK,ORDO,ABER,NYAS,124,27,29,68
LOOP,ANOA,METS,ERST,147,2,89,56
LOOT,ALAE,UPTA,FEHM,94,77,2,15
LORD,EPEE,APAY,POMS,175,75,56,44
LORN,URAO,CRIT,KANA,79,41,30,8
LOSE,URPS,FRIS,FAVE,166,7,71,88
LOST,AREA,SANS,SLEE,89,22,24,43
LOTA,OBOL,SITE,ESSE,25,9,8,8
LOTE,OXEN,BEND,ERES,80,49,2,29
LOTH,UVAE,DAKS,SLIT,99,5,56,38
LOTO,ALEF,NIEF,KOSS,151,33,55,63
LOTS,AIRN,GLEE,SYED,81,25,14,42
LOUD,AMMO,MOBY,AVOS,118,50,49,19
LOWE,OBIS,DOLT,SETS,77,38,12,27
LOWS,ILEA,TERN,SOOK,119,25,47,47
LOYS,ODEA,GALL,ELDS,125,10,59,56
LUCK,UVAE,SANK,KEGS,174,31,55,88
LUDE,IRES,PEEN,EAVE,163,77,47,39
LUDO,IDOL,NAME,OLEA,96,12,4,80
LUGE,ALOE,MARL,ENES,114,33,35,46
LUGS,AVAL,WERO,KAIE,151,8,58,85
LUMP,ANIL,GANE,SUED,172,45,44,83
LUMS,ODAL,COCO,KNAP,187,71,82,34
LUNA,ANIS,RALE,KULA,182,77,68,37
LUNG,ARIE,DALE,YOLD,123,20,53,50
LUNK,AREA,SEEP,SAMA,177,83,75,19
LUSH,ANTI,RAIL,SURA,158,87,17,54
LUST,ALAY,KEMP,ESPY,77,3,57,17
LUTE,AROW,DENT,YAYS,92,83,8,1
LYAM,ABLE,TEEN,STED,127,56,52,19
LYRE,OGAM,GORI,SEKT,104,4,70,30
MAAR,IDLE,RIFT,ITAS,202,97,37,68
MAAS,OSSA,TEAL,SARS,139,10,67,62
MABE,AMIS,SIZE,ANES,71,42,19,10
MACA,OCAS,CALK,KIPS,191,11,91,89
MACE,AROS,DUDS,SMEE,136,66,8,62
MACH,URAO,MILD,PEPS,155,84,32,39
MACK,ECHE,STAP,SATI,67,24,14,29
MACS,AMAH,SIRE,TEES,88,47,22,19
MADE,AYIN,TREE,HETS,86,2,24,60
MADS,AGUE,LONE,INKS,95,29,10,56
MAES,INRO,DOAT,SASH,152,33,54,65
MAGE,ANAL,GILT,ELLS,127,38,9,80
MAGG,INRO,STOB,OAKY,199,49,97,53
MAGI,ERIC,SINK,SAGY,188,76,15,97
MAGS,ENEW,ROTE,CASE,60,24,11,25
MAHA,OXER,SARK,ELLS,115,53,60,2
MAID,ORRA,PEES,SASH,39,8,18,13
MAIL,ANGA,MAAR,ANDS,168,95,34,39
MAIN,ALOE,WENT,NESS,154,50,73,31
MAIR,AGRO,PEEL,SESE,70,23,4,43
MAKE,AMIN,PYNE,SLOW,119,8,94,17
MAKI,ANAS,NORM,ENTS,137,47,41,49
MAKO,EGIS,WITE,SOHS,115,69,38,8
MAKS,ORAL,TORE,SWAD,34,2,12,20
MALA,OMIT,NINE,YAYS,103,1,95,7
MALE,ABER,SAAG,ESTS,75,5,63,7
MALI,ORAL,PORK,EWES,112,17,15,80
MALS,EGAL,LUDE,LEED,86,9,21,56
MAMA,EXON,SAUT,ALES,134,91,38,5
MAMS,EVET,LARE,SLID,153,87,57,9
MANA,AWOL,DAUB,SYNE,116,24,45,47
MANG,OXEN,LAVA,SLEW,259,94,88,77
MANI,ICON,SAUT,SILO,159,84,13,62
MANO,ILEA,GAWS,GEST,101,57,22,22
MAPS,EYRE,CROG,HEWS,71,1,20,50
MARA,ATOK,TUBE,TAED,207,94,25,88
MARC,IXIA,CITY,OSES,179,82,3,94
MARD,ONIE,ROBE,TWAT,90,36,6,48
MARE,ENOW,TAME,ANAS,116,35,60,21
MARG,ILEA,COMP,SESE,95,31,48,16
MARL,AWAY,LAIN,TYTE,139,73,3,63
MARM,ARIE,MEAN,SALT,50,38,10,2
MART,UNAU,SOWN,TANG,144,79,55,10
MARY,AGOG,CIAO,HORE,127,8,28,91
MASA,OXER,SLAM,HENS,83,13,33,37
MASE,EGIS,CULT,KEDS,146,3,98,45
MASH,ALCO,CLAG,ESTS,45,2,5,38
MASK,ANTI,SNUB,HONE,106,42,17,47
MASS,ESNE,SEAN,SAGE,202,46,64,92
MAST,ALKY,GLEN,ESNE,94,12,64,18
MASU,IWIS,NOME,GLAD,129,48,57,24
MATE,AROW,MALT,ARES,38,3,8,27
MATS,AGUE,AIMS,ROSE,165,65,6,94
MATT,EERY,GRAD,SYPE,197,72,47,78
MATY,ACRO,GRAD,SETS,128,4,58,66
MAWK,IXIA,MANY,ELKS,66,43,16,7
MAWR,OCHE,RAIT,TIPS,134,35,2,97
MAWS,IDEE,TART,EWTS,60,13,28,19
MAYA,ANAL,LINT,ALGO,121,25,38,58
MAYO,OMEN,ZIPS,ONST,209,81,60,68
MAYS,ALAP,WAKA,SESS,150,42,18,90
MAZE,ALES,PEAS,SELE,145,85,17,43
MAZY,OLEA,COLY,SOSS,123,50,7,66
MEAD,AYRE,LEVE,SNOT,90,25,33,32
MEAL,HILA,OSAR,SHRI,112,10,76,26
MEAN,ONCE,WORE,SWOP,150,13,55,82
MEAT,EKKA,SKAW,EAST,140,48,37,55
MECK,ANON,RODE,TWEE,226,60,93,73
MEDS,AMOK,SORI,USED,259,97,63,99
MEET,ATMA,CHOW,HEST,167,24,72,71
MEFF,AKEE,BENS,ESTS,161,88,7,66
MEGA,HURL,OGEE,SHES,182,57,55,70
MEGS,AYAH,ANNO,REGO,290,99,99,92
MELL,ARIA,REND,TSKS,209,80,94,35
MELS,EGAL,FAVE,FLEW,144,37,8,99
MELT,OWES,REEK,ASPS,50,47,1,2
MEMO,ARIA,UGHS,TOIT,137,47,46,44
MEMS,ACAI,CHAD,SERE,160,91,7,62
MEND,AREA,KUTU,EVER,217,45,85,87
MENE,EXES,NOWS,UNBE,107,14,46,47
MENO,INIA,COTT,SLEY,197,72,66,59
MENU,AVIS,TOSE,SEIR,120,39,14,67
MEOW,EVOE,WONT,LETS,174,88,29,57
MERC,EMEU,TYPP,ASPS,173,68,17,88
MERE,EMOS,LEKE,DUES,190,28,92,70
MESA,URPS,TEAK,ESTS,159,66,72,21
MESH,ARNA,WHIG,NUBS,191,61,56,74
MESS,AMIE,AMEN,RANT,93,29,28,36
META,ANOW,SESE,EWES,128,23,32,73
METE,AVEL,LEAF,ARKS,151,72,4,75
METS,ATOP,LURE,AIRT,180,80,6,94
MEVE,ALAY,UMRA,NYAS,99,13,14,72
MEWS,EVEN,SOMY,SESE,158,86,48,24
MHOS,AINE,GOEY,SIRS,120,76,40,4
MICA,ACAI,TEND,EDGE,146,49,50,47
MICE,EXAM,CIRE,KABS,105,22,45,38
MICH,ALOE,REWS,SALP,125,98,21,6
MICO,OBOL,HELM,OXES,151,72,59,20
MICS,ALEW,DERE,SATE,127,17,15,95
MIDI,ODOR,KETE,EMYD,45,8,30,7
MIDS,IZAR,LATI,ERES,77,29,35,13
MIEN,ALGO,SIGS,TASE,85,4,68,13
MIGS,ACRO,REIK,ADZE,106,65,32,9
MIHA,ODAL,CLEM,KETS,170,42,66,62
MIKE,OLES,LIES,TAPE,112,31,63,18
MILD,UDOS,LEVO,LEES,127,18,84,25
MILK,IDEE,TEDY,ESES,209,95,62,52
MILO,UDOS,TEFS,SETA,65,12,29,24
MILS,ALAP,TEME,EXED,101,6,67,28
MILT,UNAU,TRIP,SOCS,158,31,49,78
MIME,ARAK,LINE,ESES,156,65,78,13
MINA,AZON,NALA,GREN,74,15,36,23
MINE,ADOS,ALOE,RENS,141,49,22,70
MINO,AKED,HAVE,ANIS,145,57,38,50
MINY,OLIO,LEED,SASS,81,1,46,34
MIRK,OGEE,BLIN,SUSS,91,2,81,8
MIRO,AMEN,SPAS,TILT,179,81,81,17
MIRV,EUOI,GREE,SESS,60,55,2,3
MISO,ALOW,SILT,KAES,117,12,33,72
MIST,ILKA,SEES,SADE,51,18,13,20
MITY,ALAE,WENA,NAAN,154,18,44,92
MNAS,OURN,GLIA,SLAP,199,94,86,19
MOAI,IBIS,CORM,SENS,239,83,83,73
MOAT,URVA,TREM,EARS,209,98,98,13
MOBE,EROS,WRIT,LASS,132,15,75,42
MOBO,UREA,ICES,RAST,211,70,51,90
MOBY,AXIL,SEME,TRAM,181,72,26,83
MOCH,AURA,GLED,SKEE,200,70,72,58
MODE,ORES,OBIS,RYFE,89,36,15,38
MOER,UPTA,SUER,ESNE,43,20,21,2
MOES,IURE,STAR,OSSA,132,71,52,9
MOGS,AMOK,NEVI,ERST,178,20,76,82
MOHO,ANAS,SILE,SEES,104,44,29,31
MOJO,ANUS,LIRE,MEES,114,58,10,46
MOLA,AGAR,YATE,AMUS,110,8,10,92
MOLE,OPAS,LUCE,ASKS,84,51,25,8
MOLL,APAY,GAST,GLEE,180,21,85,74
MOLT,AWEE,ULAN,DYKE,56,11,29,16
MONA,IKON,NADA,OSES,37,2,19,16
MONG,IDEE,NEAR,TARE,149,30,27,92
MONO,UNAU,RIAD,RENS,17,5,5,7
MONS,IDEA,HOES,ARDS,121,1,26,94
MOOK,EDGE,SARS,SHET,205,88,41,76
MOOL,ABBA,GOOK,SLEE,229,46,91,92
MOON,AIDE,SLOT,TYRE,135,23,25,87
MOOP,URDY,CRAN,HALE,153,92,28,33
MOOR,ADDY,NEAP,DALE,123,14,29,80
MOPE,ULUS,GIRT,GOSS,168,69,85,14
MOPS,OGEE,TEAM,HERE,60,27,16,17
MORE,OWER,SENE,EROS,121,52,32,37
MORS,APAY,NAZE,SHED,154,18,86,50
MORT,UVAE,DATA,SLOT,140,88,17,35
MOSE,AMIR,LINN,ATES,166,36,45,85
MOSH,ANTE,YEAH,ARTS,192,48,94,50
MOSK,ASHY,GAIN,ERNE,89,13,36,40
MOST,ORCA,CLAP,SERA,116,97,16,3
MOTE,ADOS,WINN,SCYE,102,28,36,38
MOTS,AGEE,REDS,MESE,143,65,7,71
MOTT,AMIE,GERT,ENES,199,86,44,69
MOTU,EVET,SEMI,ENES,133,21,88,24
MOWA,OBIS,BARP,ESES,139,54,53,32
MOWS,ECHE,CHON,KETA,99,9,78,12
MOYA,EXAM,MENU,ERKS,162,7,64,91
MOYL,AGUE,GEMS,SEPT,113,79,6,28
MOZO,AMEN,NEPS,ERST,51,47,1,3
MUCH,ETHE,TIAR,ESSE,121,21,10,90
MUCK,AGHA,SLAW,EYRA,100,21,67,12
MUFF,ORRA,BUAT,OSES,124,89,15,20
MUGS,AMIA,DROW,SASS,121,30,79,12
MULE,AREA,TSAR,EARL,114,17,19,78
MUMU,ONES,EDGE,SESS,186,21,76,89
MURA,ARIL,REDO,EASE,65,27,33,5
MURE,ERAS,NATS,TOSE,49,25,11,13
MUSH,OLEA,OVEN,KANT,43,20,16,7
MUSK,IDLE,COUP,ENTS,106,46,55,5
MUSO,OPPO,OBIT,RYES,216,55,93,68
MUST,ARES,NEMA,GAIR,150,15,88,47
MUTE,AVEL,GALL,SEES,162,50,22,90
MUTI,UDAL,SOME,OSSA,121,58,40,23
MWAH,YATE,TROW,HEMS,99,11,42,46
MYAL,IURE,SKEG,SOGS,116,3,35,78
MYNA,EOAN,SUID,ASKS,96,29,7,60
MYTH,OOZE,STAR,TERN,38,7,8,23
NAAM,AGLY,NEMA,ODAL,29,7,20,2
NAAN,ABBA,GREN,AITS,63,4,6,53
NABE,ARIA,RIGS,EASY,79,3,10,66
NABK,AIRY,OLEA,ISIT,78,38,18,22
NABS,IMAM,BIDE,SESE,137,32,14,91
NACH,ECHE,SNAP,SERS,128,31,15,82
NADS,EGER,SUMI,SEES,173,23,67,83
NAFF,ORRA,SNAR,EAUS,115,5,82,28
NAGA,EREV,INTO,FAAS,38,10,25,3
NAGS,UNAI,TERN,SWIG,115,37,77,1
NAIF,ESNE,DELS,SAYS,129,24,35,70
NAIK,AIDE,BREN,STET,190,53,46,91
NAIL,ANSA,PAID,ELTS,194,50,54,90
NAIN,IMMA,LIMY,SEAS,204,90,43,71
NALA,AXON,PASE,ALTS,179,65,25,89
NAME,ABER,DANK,ACTS,97,59,29,9
NAMS,URAO,BACK,SKEE,94,8,48,38
NAMU,IGAD,FICO,FOEN,106,62,12,32
NANA,AGER,RITE,ENTS,129,51,44,34
NANE,AMES,LIBS,ARSE,59,39,14,6
NANG,OBOE,TENT,ATES,193,28,78,87
NANO,UNAI,MOYL,BASS,178,5,97,76
NANS,EXIT,WADE,BLIP,214,45,85,84
NAPA,ALIT,PONE,SOSS,137,5,67,65
NAPS,ABLE,TAEL,SCAD,138,14,83,41
NARC,AVAL,PACO,SLEY,197,87,13,97
NARD,ARIA,PALI,AKES,186,27,60,99
NARE,ALOO,EOAN,SODS,94,18,33,43
NAVE,EXES,MEGS,ALAE,90,37,9,44
NAVY,AXIL,RAVE,CLAM,80,1,6,73
NAYS,AMOK,LYNE,ALTO,161,98,38,25
NEBS,ATUA,MAAR,ESTS,47,21,21,5
NEDS,AGIO,BARB,ELTS,155,99,21,35
NEED,ARVO,ANES,NETE,217,95,97,25
NEFS,UNAU,DOVE,EWER,150,40,43,67
NEGS,ETAT,KAPA,STOB,74,28,4,42
NEKS,EPHA,THOU,TART,178,75,11,92
NEMA,ERAS,PICA,SCAR,164,66,4,94
NEON,AMMO,BIBE,SCUL,158,42,44,72
NEPS,EVOE,SOLE,TEEN,149,50,55,44
NERD,AGEE,RAFF,CLIT,100,14,76,10
NERF,ALOE,CHON,HINS,125,5,67,53
NERK,YAYS,ALFA,SEER,106,8,72,26
NESS,ILEA,PHEW,AIDS,113,44,34,35
NEST,OGLE,NEEM,ARDS,87,32,35,20
NETT,EYRE,TRIM,TEES,220,92,37,91
NEWB,ATUA,RIDS,ECUS,119,20,80,19
NIDS,ALOE,EEEW,SASS,120,51,30,39
NIFE,OBEY,MIEN,ESSE,128,24,89,15
NIGH,AGIO,GLOM,SUSS,121,35,27,59
NIMS,URIC,KENO,EDIT,112,53,2,57
NIPA,EXUL,MIME,NAPE,140,74,9,57
NIRL,YGOE,ALUS,HUPS,208,94,17,97
NITS,EUOI,IRIS,FETS,120,38,31,51
NOAH,ARVO,ALEW,MELS,198,92,54,52
NOBS,AVER,MERI,ERGS,154,53,13,88
NOCK,INIA,TIRE,EELS,134,29,60,45
NODE,EGER,ALEE,REDS,184,39,87,58
NODI,EGOS,TREM,SESS,181,38,92,51
NOEL,ULVA,BEET,SASS,202,77,45,80
NOGS,AREA,NANG,ALAE,142,29,80,33
NOMA,AWED,FIND,FEES,226,99,89,38
NOME,AGER,ERNE,SETS,86,1,19,66
NOMS,ANOA,BEAT,ESSE,52,41,7,4
NONA,ANOW,PEND,ARIL,99,19,3,77
NONE,OBOL,DESK,EYES,97,75,8,14
NOOP,ALAR,META,EAST,53,17,13,23
NOPE,OBIS,VANE,ASKS,116,31,76,9
NORI,OMER,TOKO,EVEN,97,1,54,42
NOSE,ARPA,NEAL,ESNE,152,32,58,62
NOSH,INTO,STAN,HOPS,118,21,77,20
NOTE,OVUM,LENO,ELDS,127,4,45,78
NOTT,AURA,PROG,ASPS,146,42,85,19
NOVA,AGEN,TEIN,SENA,68,24,12,32
NOWL,ODEA,MOAT,ERKS,165,62,57,46
NUDE,EVES,FEST,SAIS,177,61,70,46
NUMB,AKEE,PELA,ASAR,181,87,36,58
NURL,ARIA,IGGS,NEST,221,50,87,84
NURR,UNAI,DAUD,EINE,67,48,6,13
NYES,EALE,ELAN,DENT,150,24,85,41
OAFS,SURA,ALIT,RATE,44,13,2,29
OAKS,AROW,TORE,SWEE,94,1,69,24
OAKY,AREA,TIER,HELE,160,90,26,44
OARS,KNOT,RILE,ALLY,114,31,73,10
OAST,OLLA,TOUN,SEME,117,51,39,27
OATH,KNEW,ETNA,HAEN,183,59,34,90
OATS,UMRA,TEAR,ASPS,159,78,28,53
OBAS,CIRE,CROC,YOWS,145,34,59,52
OBES,GONE,ARES,MASH,141,61,30,50
OBEY,CAVA,HAEM,ESTS,177,21,99,57
OBIS,PALL,ALKO,HEAT,125,4,30,91
OBIT,CETE,CRAN,YEST,212,83,71,58
OBOE,DALE,EREV,SEAN,155,35,90,30
OBOL,RAGA,FLAT,SUMS,155,44,83,28
OBOS,LOUP,DUPE,STAT,59,9,4,46
OBVS,LOAN,MIRI,SLAP,80,21,25,34
OCAS,ROLE,ACES,DOWS,74,28,39,7
OCCY,BALE,AMIA,SOPH,181,38,64,79
OCHE,CLOU,HOER,EDDO,122,44,50,28
OCTA,WEYS,REEK,ESES,104,2,93,9
ODAH,RARE,CHIP,ALLS,112,26,73,13
ODAL,PUDU,ECOD,SESS,129,1,46,82
ODAS,ROMP,RAIA,ATES,107,15,54,38
ODDS,DORE,ACER,SUKS,100,13,35,52
ODEA,PORT,EINA,STEP,97,18,15,64
ODES,FOIN,FIDO,STED,153,65,5,83
ODIC,DATO,ALAR,SESS,156,91,9,56
ODSO,PAIN,EDDO,SOHS,127,78,6,43
OFFA,KEAS,TACK,ATES,111,5,81,25
OFFS,GLEE,ROTA,EGAL,190,54,96,40
OFFY,DERE,IMID,CETE,132,11,84,37
OGAM,LATI,PLOD,ELMS,143,24,64,55
OGEE,REIK,CEDE,SPED,72,32,31,9
OGLE,BEAT,ORCA,SESS,141,24,97,20
OGRE,DAYS,AMES,LASE,161,48,81,32
OILS,ODAH,TETH,SESH,172,54,23,95
OKAS,FAVA,FIER,SESS,89,2,73,14
OKAY,BLUE,VANS,SPEK,190,47,91,52
OKEH,ROUE,CAGE,SPED,77,17,34,26
OKES,DELI,APTS,SISS,37,10,26,1
OKRA,NOIR,CAFS,ESSE,133,44,77,12
OKTA,CARN,AGON,SOUS,156,24,86,46
OLDE,GAIN,RING,ENGS,107,72,27,8
OLDY,BEAU,VERA,STEN,176,26,67,83
OLEO,DEMO,EVET,SASS,96,12,57,27
OLES,PORE,PIER,ORDS,178,28,70,80
OLIO,DOCU,APER,HERS,218,26,95,97
OLLA,BIEN,OPED,SOPS,189,74,30,85
OLMS,COOL,ALKO,SLIP,40,3,33,4
OLPE,REAR,CADS,ALIT,107,10,19,78
OMAS,DULE,ORES,RECS,99,17,44,38
OMEN,KORE,ROES,AIDS,208,57,91,60
OMER,NOSE,URSA,STEP,108,23,3,82
OMIT,NOSE,CAIN,ENTS,194,9,90,95
OMOV,DOME,AKEE,SENS,172,59,92,21
ONCE,HORN,EDIT,DIBS,113,25,47,41
ONER,LAVA,DRIP,SELS,137,1,81,55
ONES,VATU,EPIC,NECK,95,66,1,28
ONOS,LOKE,MUTE,SNAR,148,51,68,29
ONST,DOUR,YMPE,LEST,132,16,81,35
ONTO,REES,COGS,ANGA,178,33,64,81
ONUS,OONT,PADI,SHOE,120,21,49,50
OOFS,ABLE,ROIL,SECS,81,36,33,12
OONS,SWIM,AITU,REST,170,55,16,99
OOPS,DURO,SLOT,ODAS,21,1,19,1
OOSE,ALAR,KICK,YOKS,86,7,43,36
OOTS,OLEO,FITT,SOHS,213,92,65,56
OPAH,DONA,ARID,SESE,141,15,66,60
OPAL,RORE,ALEE,LEGS,166,12,85,69
OPAS,LOCI,PONK,EPEE,78,15,27,36
OPED,ROTA,AGAR,DOST,145,88,20,37
OPEN,OUTA,THEN,SANG,201,62,46,93
OPES,NOVA,CLEG,EYRE,177,55,73,49
OPPO,OLIO,PACS,STEY,138,50,38,50
OPTS,CORY,AGON,SYPE,98,40,44,14
ORAD,KIVA,AVOW,SASS,63,43,13,7
ORAL,ROBE,COLE,SKED,64,23,31,10
ORBS,DOOK,DOTE,STAW,117,4,42,71
ORBY,SOLI,STAP,AIDS,239,73,82,84
ORCA,REEN,RATE,ARES,203,44,97,62
ORCS,SILE,ACAI,REGS,44,12,20,12
ORDO,LOON,LOME,ATES,97,11,59,27
ORDS,LOOM,MOSE,SNAW,63,8,11,44
ORES,WAGE,ETEN,SARD,48,7,32,9
ORFE,POOR,ATOK,LADS,130,53,59,18
ORFS,CARL,ACAI,SEED,165,1,72,92
ORGS,MARE,BREY,UEYS,107,21,77,9
ORGY,DALI,ALIT,LEDE,129,18,71,40
ORRA,HAUL,MISE,STEW,101,34,8,59
ORTS,KORA,AVOS,YEWS,172,68,91,13
ORZO,LOIR,DULE,EELS,108,32,38,38
OSAR,LORE,DOSE,EKES,92,80,4,8
OSES,UNCE,MACA,APER,118,59,13,46
OSSA,WHEN,TALA,SHEN,104,8,34,62
OTIC,ARLE,TAIS,SPAS,95,38,41,16
OTTO,PERN,APES,LAST,134,18,18,98
OUMA,KNOW,RALE,AILS,200,52,82,66
OUTA,ANEW,KARK,SIMS,128,28,9,91
OVAL,NARE,ESSE,SEER,134,33,87,14
OVEL,WERO,TROT,SASS,141,8,89,44
OVEN,DENE,AREG,SAWS,192,80,51,61
OVUM,VIVE,AVAS,LASS,135,67,5,63
OWED,WASE,RENY,ESES,124,64,51,9
OWER,FAVA,FLED,SIRS,95,31,7,57
OWES,PORE,ERNE,SKER,51,45,5,1
OWLS,SEEP,EINA,SLOW,223,92,44,87
OWRE,ROOM,COME,ALPS,151,24,87,40
OWSE,LEAS,ELTS,SKEE,56,10,8,38
OWTS,PAIN,TUFA,SLOB,88,29,54,5
OYER,DEME,ADIT,HETE,83,17,40,26
PAAL,AWNY,MOTT,SLEE,153,27,94,32
PAAN,INBY,PAUA,ALTS,180,91,21,68
PACE,ORAL,MENT,ODES,141,33,69,39
PACK,ENOL,TAXA,SLAP,162,54,45,63
PACO,OLEO,GORM,OOTS,53,16,14,23
PACS,UDAL,LIMA,STEW,36,2,30,4
PACT,AJAR,DERO,SENT,109,31,32,46
PACY,ANOA,SALL,ELSE,152,61,76,15
PADI,OVEN,MEED,ESKY,141,37,68,36
PADS,OLIO,MOAT,SOLS,15,4,4,7
PAGE,AGLY,TIAN,YODE,49,23,21,5
PAHS,ABUT,DULE,STEM,161,59,59,43
PAIK,OGRE,NAIN,ERST,117,48,3,66
PAIL,ALME,LOIN,MODS,214,92,77,45
PAIN,INRO,COED,SADI,138,11,75,52
PALE,OLES,SANS,HYTE,76,2,6,68
PALI,ECOD,HADE,SIES,160,7,74,79
PALL,ALOO,SEWS,TENE,135,63,1,71
PALM,SLUE,SAXE,TYES,133,40,19,74
PALP,ALOO,ROIL,DENE,84,29,44,11
PALS,AVAL,LATE,PLUE,90,11,47,32
PALY,ARIE,SERS,HAIK,82,6,8,68
PAMS,ACAI,WATT,SITE,55,5,26,24
PAND,AMIA,DOPY,SKAS,79,1,32,46
PANE,ERIC,LIPO,SASS,70,43,6,21
PANG,ARAR,LINO,SLAW,163,28,92,43
PANS,AVEL,LAVA,SLIP,131,8,41,82
PAPA,EVEN,SERE,TRES,182,45,62,75
PAPE,ILEX,PARE,ARIS,104,25,77,2
PAPS,EVEN,CEPE,SLOB,156,19,63,74
PARA,ALEW,PAVE,ESSE,76,17,25,34
PARK,UNAI,LOWN,PWNS,78,22,14,42
PARM,ALOE,YAWN,SESE,154,53,12,89
PARP,ENOL,ANSA,GOEY,165,57,44,64
PARR,AWEE,LEDE,MEDS,117,25,7,85
